1135192637,src/java/org/apache/httpclient/impl/io/SSLSocketFactory.java
1147033101,src/java/org/apache/http/cookie/CookieOrigin.java
1147033101,src/java/org/apache/http/cookie/CookiePathComparator.java
1147640223,src/java/org/apache/http/cookie/CookieOrigin.java
1147640223,src/java/org/apache/http/cookie/impl/CookieSpecBase.java
1148563849,src/java/org/apache/http/cookie/impl/BasicPathHandler.java
1148563849,src/java/org/apache/http/cookie/impl/BasicSecureHandler.java
1148837441,src/java/org/apache/http/cookie/impl/BrowserCompatDomainHandler.java
1148845599,src/java/org/apache/http/cookie/impl/BrowserCompatDomainHandler.java
1148845599,src/java/org/apache/http/cookie/impl/BrowserCompatSpec.java
1148845599,src/java/org/apache/http/cookie/impl/CookieSpecBase.java
1148847768,src/java/org/apache/http/cookie/impl/BasicPathHandler.java
1148847768,src/java/org/apache/http/cookie/impl/BrowserCompatDomainHandler.java
1150581103,src/java/org/apache/http/cookie/impl/BrowserCompatSpec.java
1150581103,src/java/org/apache/http/cookie/impl/NetscapeDomainHandler.java
1150581103,src/java/org/apache/http/cookie/impl/NetscapeDraftSpec.java
1151256165,src/java/org/apache/http/cookie/impl/RFC2109DomainHandler.java
1151256165,src/java/org/apache/http/cookie/impl/RFC2109VersionHandler.java
1151274849,src/java/org/apache/http/cookie/impl/RFC2109Spec.java
1151515171,src/java/org/apache/http/cookie/impl/BrowserCompatSpec.java
1151603325,src/java/org/apache/http/cookie/impl/BrowserCompatSpecFactory.java
1151603325,src/java/org/apache/http/cookie/impl/NetscapeDraftSpecFactory.java
1159559641,src/java/org/apache/http/conn/Scheme.java
1159559953,src/java/org/apache/http/conn/PlainSocketFactory.java
1159560404,src/java/org/apache/http/conn/ssl/SSLSocketFactory.java
1159560932,src/java/org/apache/http/conn/ssl/SSLSocketFactory.java
1165574910,src/java/org/apache/http/conn/ssl/SSLSocketFactory.java
1165943877,src/java/org/apache/http/conn/impl/IdleConnectionHandler.java
1165943877,src/java/org/apache/http/conn/params/HttpConnectionManagerParams.java
1166125360,src/java/org/apache/http/auth/AuthScheme.java
1166129374,src/java/org/apache/http/conn/ssl/SSLSocketFactory.java
1167300296,src/java/org/apache/http/conn/PlainSocketFactory.java
1167300296,src/java/org/apache/http/conn/ssl/SSLSocketFactory.java
1167837368,src/java/org/apache/http/conn/impl/DefaultClientConnection.java
1167857892,src/java/org/apache/http/conn/impl/DefaultSocketConnectionOperator.java
1167892396,src/java/org/apache/http/conn/UnmanagedClientConnection.java
1167892396,src/java/org/apache/http/conn/impl/DefaultClientConnection.java
1167892396,src/java/org/apache/http/conn/impl/DefaultSocketConnectionOperator.java
1167996737,src/examples/org/apache/http/examples/conn/OperatorConnectDirect.java
1168019766,src/examples/org/apache/http/examples/conn/OperatorConnectProxy.java
1168019766,src/java/org/apache/http/conn/ssl/SSLSocketFactory.java
1169311713,src/java/org/apache/http/conn/PlainSocketFactory.java
1169311713,src/java/org/apache/http/conn/impl/DefaultSocketConnectionOperator.java
1169311713,src/java/org/apache/http/conn/ssl/SSLSocketFactory.java
1169313364,src/java/org/apache/http/conn/impl/DefaultClientConnection.java
1169313364,src/java/org/apache/http/conn/impl/DefaultClientConnectionOperator.java
1169313364,src/java/org/apache/http/conn/impl/DefaultSocketConnectionOperator.java
1169367177,src/java/org/apache/http/conn/impl/IdleConnectionHandler.java
1169370477,src/java/org/apache/http/conn/ClientConnectionManager.java
1169370477,src/java/org/apache/http/conn/ManagedClientConnection.java
1169370477,src/java/org/apache/http/conn/impl/AbstractClientConnectionAdapter.java
1169370477,src/java/org/apache/http/conn/impl/ThreadSafeClientConnManager.java
1169386125,src/examples/org/apache/http/examples/conn/ManagerConnectDirect.java
1169386125,src/java/org/apache/http/conn/impl/ThreadSafeClientConnManager.java
1169387982,src/java/org/apache/http/conn/impl/ThreadSafeClientConnManager.java
